-0,-1
-0.002004,-0.95523
-0.004008,-0.93669
-0.006012,-0.92246
-0.008016,-0.91047
-0.01002,-0.8999
-0.012024,-0.89035
-0.014028,-0.88156
-0.016032,-0.87338
-0.018036,-0.8657
-0.02004,-0.85844
-0.022044,-0.85153
-0.024048,-0.84493
-0.026052,-0.83859
-0.028056,-0.8325
-0.03006,-0.82662
-0.032064,-0.82094
-0.034068,-0.81542
-0.036072,-0.81007
-0.038076,-0.80487
-0.04008,-0.7998
-0.042084,-0.79486
-0.044088,-0.79003
-0.046092,-0.78531
-0.048096,-0.78069
-0.0501,-0.77617
-0.052104,-0.77174
-0.054108,-0.76739
-0.056112,-0.76312
-0.058116,-0.75893
-0.06012,-0.75481
-0.062124,-0.75075
-0.064128,-0.74676
-0.066132,-0.74284
-0.068136,-0.73897
-0.07014,-0.73516
-0.072144,-0.7314
-0.074148,-0.7277
-0.076152,-0.72404
-0.078156,-0.72044
-0.08016,-0.71687
-0.082164,-0.71336
-0.084168,-0.70988
-0.086172,-0.70645
-0.088176,-0.70305
-0.09018,-0.6997
-0.092184,-0.69638
-0.094188,-0.6931
-0.096192,-0.68985
-0.098196,-0.68664
-0.1002,-0.68346
-0.1022,-0.68031
-0.10421,-0.67719
-0.10621,-0.6741
-0.10822,-0.67104
-0.11022,-0.66801
-0.11222,-0.665
-0.11423,-0.66202
-0.11623,-0.65907
-0.11824,-0.65614
-0.12024,-0.65324
-0.12224,-0.65037
-0.12425,-0.64751
-0.12625,-0.64468
-0.12826,-0.64187
-0.13026,-0.63908
-0.13226,-0.63632
-0.13427,-0.63357
-0.13627,-0.63085
-0.13828,-0.62814
-0.14028,-0.62546
-0.14228,-0.62279
-0.14429,-0.62015
-0.14629,-0.61752
-0.1483,-0.61491
-0.1503,-0.61231
-0.1523,-0.60974
-0.15431,-0.60718
-0.15631,-0.60464
-0.15832,-0.60211
-0.16032,-0.5996
-0.16232,-0.5971
-0.16433,-0.59463
-0.16633,-0.59216
-0.16834,-0.58971
-0.17034,-0.58728
-0.17234,-0.58486
-0.17435,-0.58245
-0.17635,-0.58006
-0.17836,-0.57768
-0.18036,-0.57531
-0.18236,-0.57296
-0.18437,-0.57062
-0.18637,-0.56829
-0.18838,-0.56598
-0.19038,-0.56367
-0.19238,-0.56138
-0.19439,-0.5591
-0.19639,-0.55684
-0.1984,-0.55458
-0.2004,-0.55234
-0.2024,-0.55011
-0.20441,-0.54788
-0.20641,-0.54567
-0.20842,-0.54347
-0.21042,-0.54128
-0.21242,-0.5391
-0.21443,-0.53694
-0.21643,-0.53478
-0.21844,-0.53263
-0.22044,-0.53049
-0.22244,-0.52836
-0.22445,-0.52624
-0.22645,-0.52413
-0.22846,-0.52203
-0.23046,-0.51994
-0.23246,-0.51785
-0.23447,-0.51578
-0.23647,-0.51372
-0.23848,-0.51166
-0.24048,-0.50961
-0.24248,-0.50757
-0.24449,-0.50554
-0.24649,-0.50352
-0.2485,-0.50151
-0.2505,-0.4995
-0.25251,-0.4975
-0.25451,-0.49551
-0.25651,-0.49353
-0.25852,-0.49155
-0.26052,-0.48959
-0.26253,-0.48763
-0.26453,-0.48568
-0.26653,-0.48373
-0.26854,-0.48179
-0.27054,-0.47986
-0.27255,-0.47794
-0.27455,-0.47603
-0.27655,-0.47412
-0.27856,-0.47221
-0.28056,-0.47032
-0.28257,-0.46843
-0.28457,-0.46655
-0.28657,-0.46467
-0.28858,-0.46281
-0.29058,-0.46094
-0.29259,-0.45909
-0.29459,-0.45724
-0.29659,-0.4554
-0.2986,-0.45356
-0.3006,-0.45173
-0.30261,-0.4499
-0.30461,-0.44809
-0.30661,-0.44627
-0.30862,-0.44447
-0.31062,-0.44267
-0.31263,-0.44087
-0.31463,-0.43908
-0.31663,-0.4373
-0.31864,-0.43552
-0.32064,-0.43375
-0.32265,-0.43198
-0.32465,-0.43022
-0.32665,-0.42846
-0.32866,-0.42671
-0.33066,-0.42497
-0.33267,-0.42323
-0.33467,-0.42149
-0.33667,-0.41976
-0.33868,-0.41804
-0.34068,-0.41632
-0.34269,-0.41461
-0.34469,-0.4129
-0.34669,-0.41119
-0.3487,-0.40949
-0.3507,-0.4078
-0.35271,-0.40611
-0.35471,-0.40443
-0.35671,-0.40275
-0.35872,-0.40107
-0.36072,-0.3994
-0.36273,-0.39773
-0.36473,-0.39607
-0.36673,-0.39441
-0.36874,-0.39276
-0.37074,-0.39111
-0.37275,-0.38947
-0.37475,-0.38783
-0.37675,-0.3862
-0.37876,-0.38457
-0.38076,-0.38294
-0.38277,-0.38132
-0.38477,-0.3797
-0.38677,-0.37809
-0.38878,-0.37648
-0.39078,-0.37487
-0.39279,-0.37327
-0.39479,-0.37168
-0.39679,-0.37008
-0.3988,-0.3685
-0.4008,-0.36691
-0.40281,-0.36533
-0.40481,-0.36375
-0.40681,-0.36218
-0.40882,-0.36061
-0.41082,-0.35905
-0.41283,-0.35748
-0.41483,-0.35593
-0.41683,-0.35437
-0.41884,-0.35282
-0.42084,-0.35128
-0.42285,-0.34973
-0.42485,-0.3482
-0.42685,-0.34666
-0.42886,-0.34513
-0.43086,-0.3436
-0.43287,-0.34207
-0.43487,-0.34055
-0.43687,-0.33904
-0.43888,-0.33752
-0.44088,-0.33601
-0.44289,-0.3345
-0.44489,-0.333
-0.44689,-0.3315
-0.4489,-0.33
-0.4509,-0.32851
-0.45291,-0.32702
-0.45491,-0.32553
-0.45691,-0.32405
-0.45892,-0.32257
-0.46092,-0.32109
-0.46293,-0.31961
-0.46493,-0.31814
-0.46693,-0.31667
-0.46894,-0.31521
-0.47094,-0.31375
-0.47295,-0.31229
-0.47495,-0.31083
-0.47695,-0.30938
-0.47896,-0.30793
-0.48096,-0.30649
-0.48297,-0.30504
-0.48497,-0.3036
-0.48697,-0.30216
-0.48898,-0.30073
-0.49098,-0.2993
-0.49299,-0.29787
-0.49499,-0.29644
-0.49699,-0.29502
-0.499,-0.2936
-0.501,-0.29219
-0.50301,-0.29077
-0.50501,-0.28936
-0.50701,-0.28795
-0.50902,-0.28655
-0.51102,-0.28514
-0.51303,-0.28374
-0.51503,-0.28234
-0.51703,-0.28095
-0.51904,-0.27956
-0.52104,-0.27817
-0.52305,-0.27678
-0.52505,-0.2754
-0.52705,-0.27402
-0.52906,-0.27264
-0.53106,-0.27126
-0.53307,-0.26989
-0.53507,-0.26852
-0.53707,-0.26715
-0.53908,-0.26578
-0.54108,-0.26442
-0.54309,-0.26306
-0.54509,-0.2617
-0.54709,-0.26034
-0.5491,-0.25899
-0.5511,-0.25764
-0.55311,-0.25629
-0.55511,-0.25494
-0.55711,-0.2536
-0.55912,-0.25226
-0.56112,-0.25092
-0.56313,-0.24958
-0.56513,-0.24825
-0.56713,-0.24692
-0.56914,-0.24559
-0.57114,-0.24426
-0.57315,-0.24294
-0.57515,-0.24161
-0.57715,-0.24029
-0.57916,-0.23898
-0.58116,-0.23766
-0.58317,-0.23635
-0.58517,-0.23504
-0.58717,-0.23373
-0.58918,-0.23242
-0.59118,-0.23112
-0.59319,-0.22981
-0.59519,-0.22851
-0.59719,-0.22722
-0.5992,-0.22592
-0.6012,-0.22463
-0.60321,-0.22334
-0.60521,-0.22205
-0.60721,-0.22076
-0.60922,-0.21948
-0.61122,-0.21819
-0.61323,-0.21691
-0.61523,-0.21563
-0.61723,-0.21436
-0.61924,-0.21308
-0.62124,-0.21181
-0.62325,-0.21054
-0.62525,-0.20927
-0.62725,-0.20801
-0.62926,-0.20674
-0.63126,-0.20548
-0.63327,-0.20422
-0.63527,-0.20296
-0.63727,-0.20171
-0.63928,-0.20045
-0.64128,-0.1992
-0.64329,-0.19795
-0.64529,-0.1967
-0.64729,-0.19545
-0.6493,-0.19421
-0.6513,-0.19297
-0.65331,-0.19173
-0.65531,-0.19049
-0.65731,-0.18925
-0.65932,-0.18802
-0.66132,-0.18678
-0.66333,-0.18555
-0.66533,-0.18432
-0.66733,-0.18309
-0.66934,-0.18187
-0.67134,-0.18064
-0.67335,-0.17942
-0.67535,-0.1782
-0.67735,-0.17698
-0.67936,-0.17577
-0.68136,-0.17455
-0.68337,-0.17334
-0.68537,-0.17213
-0.68737,-0.17092
-0.68938,-0.16971
-0.69138,-0.16851
-0.69339,-0.1673
-0.69539,-0.1661
-0.69739,-0.1649
-0.6994,-0.1637
-0.7014,-0.1625
-0.70341,-0.16131
-0.70541,-0.16011
-0.70741,-0.15892
-0.70942,-0.15773
-0.71142,-0.15654
-0.71343,-0.15535
-0.71543,-0.15417
-0.71743,-0.15298
-0.71944,-0.1518
-0.72144,-0.15062
-0.72345,-0.14944
-0.72545,-0.14827
-0.72745,-0.14709
-0.72946,-0.14592
-0.73146,-0.14474
-0.73347,-0.14357
-0.73547,-0.1424
-0.73747,-0.14124
-0.73948,-0.14007
-0.74148,-0.13891
-0.74349,-0.13774
-0.74549,-0.13658
-0.74749,-0.13542
-0.7495,-0.13426
-0.7515,-0.13311
-0.75351,-0.13195
-0.75551,-0.1308
-0.75752,-0.12965
-0.75952,-0.1285
-0.76152,-0.12735
-0.76353,-0.1262
-0.76553,-0.12505
-0.76754,-0.12391
-0.76954,-0.12277
-0.77154,-0.12162
-0.77355,-0.12048
-0.77555,-0.11935
-0.77756,-0.11821
-0.77956,-0.11707
-0.78156,-0.11594
-0.78357,-0.11481
-0.78557,-0.11368
-0.78758,-0.11255
-0.78958,-0.11142
-0.79158,-0.11029
-0.79359,-0.10916
-0.79559,-0.10804
-0.7976,-0.10692
-0.7996,-0.1058
-0.8016,-0.10468
-0.80361,-0.10356
-0.80561,-0.10244
-0.80762,-0.10133
-0.80962,-0.10021
-0.81162,-0.099099
-0.81363,-0.097987
-0.81563,-0.096877
-0.81764,-0.095768
-0.81964,-0.094661
-0.82164,-0.093555
-0.82365,-0.09245
-0.82565,-0.091346
-0.82766,-0.090244
-0.82966,-0.089144
-0.83166,-0.088044
-0.83367,-0.086946
-0.83567,-0.085849
-0.83768,-0.084754
-0.83968,-0.08366
-0.84168,-0.082567
-0.84369,-0.081475
-0.84569,-0.080385
-0.8477,-0.079296
-0.8497,-0.078209
-0.8517,-0.077122
-0.85371,-0.076037
-0.85571,-0.074953
-0.85772,-0.073871
-0.85972,-0.072789
-0.86172,-0.071709
-0.86373,-0.070631
-0.86573,-0.069553
-0.86774,-0.068477
-0.86974,-0.067402
