-0,-1
-0.002004,-1
-0.004008,-0.99998
-0.006012,-0.99996
-0.008016,-0.99994
-0.01002,-0.9999
-0.012024,-0.99986
-0.014028,-0.9998
-0.016032,-0.99974
-0.018036,-0.99967
-0.02004,-0.9996
-0.022044,-0.99951
-0.024048,-0.99942
-0.026052,-0.99932
-0.028056,-0.99921
-0.03006,-0.9991
-0.032064,-0.99897
-0.034068,-0.99884
-0.036072,-0.9987
-0.038076,-0.99855
-0.04008,-0.99839
-0.042084,-0.99823
-0.044088,-0.99806
-0.046092,-0.99788
-0.048096,-0.99769
-0.0501,-0.99749
-0.052104,-0.99729
-0.054108,-0.99707
-0.056112,-0.99685
-0.058116,-0.99662
-0.06012,-0.99639
-0.062124,-0.99614
-0.064128,-0.99589
-0.066132,-0.99563
-0.068136,-0.99536
-0.07014,-0.99508
-0.072144,-0.9948
-0.074148,-0.9945
-0.076152,-0.9942
-0.078156,-0.99389
-0.08016,-0.99357
-0.082164,-0.99325
-0.084168,-0.99292
-0.086172,-0.99257
-0.088176,-0.99222
-0.09018,-0.99187
-0.092184,-0.9915
-0.094188,-0.99113
-0.096192,-0.99075
-0.098196,-0.99036
-0.1002,-0.98996
-0.1022,-0.98955
-0.10421,-0.98914
-0.10621,-0.98872
-0.10822,-0.98829
-0.11022,-0.98785
-0.11222,-0.98741
-0.11423,-0.98695
-0.11623,-0.98649
-0.11824,-0.98602
-0.12024,-0.98554
-0.12224,-0.98506
-0.12425,-0.98456
-0.12625,-0.98406
-0.12826,-0.98355
-0.13026,-0.98303
-0.13226,-0.98251
-0.13427,-0.98197
-0.13627,-0.98143
-0.13828,-0.98088
-0.14028,-0.98032
-0.14228,-0.97976
-0.14429,-0.97918
-0.14629,-0.9786
-0.1483,-0.97801
-0.1503,-0.97741
-0.1523,-0.9768
-0.15431,-0.97619
-0.15631,-0.97557
-0.15832,-0.97494
-0.16032,-0.9743
-0.16232,-0.97365
-0.16433,-0.973
-0.16633,-0.97233
-0.16834,-0.97166
-0.17034,-0.97098
-0.17234,-0.9703
-0.17435,-0.9696
-0.17635,-0.9689
-0.17836,-0.96819
-0.18036,-0.96747
-0.18236,-0.96674
-0.18437,-0.96601
-0.18637,-0.96527
-0.18838,-0.96451
-0.19038,-0.96376
-0.19238,-0.96299
-0.19439,-0.96221
-0.19639,-0.96143
-0.1984,-0.96064
-0.2004,-0.95984
-0.2024,-0.95903
-0.20441,-0.95822
-0.20641,-0.95739
-0.20842,-0.95656
-0.21042,-0.95572
-0.21242,-0.95488
-0.21443,-0.95402
-0.21643,-0.95316
-0.21844,-0.95229
-0.22044,-0.95141
-0.22244,-0.95052
-0.22445,-0.94962
-0.22645,-0.94872
-0.22846,-0.94781
-0.23046,-0.94689
-0.23246,-0.94596
-0.23447,-0.94502
-0.23647,-0.94408
-0.23848,-0.94313
-0.24048,-0.94217
-0.24248,-0.9412
-0.24449,-0.94023
-0.24649,-0.93924
-0.2485,-0.93825
-0.2505,-0.93725
-0.25251,-0.93624
-0.25451,-0.93523
-0.25651,-0.9342
-0.25852,-0.93317
-0.26052,-0.93213
-0.26253,-0.93108
-0.26453,-0.93002
-0.26653,-0.92896
-0.26854,-0.92789
-0.27054,-0.92681
-0.27255,-0.92572
-0.27455,-0.92462
-0.27655,-0.92352
-0.27856,-0.92241
-0.28056,-0.92129
-0.28257,-0.92016
-0.28457,-0.91902
-0.28657,-0.91788
-0.28858,-0.91672
-0.29058,-0.91556
-0.29259,-0.91439
-0.29459,-0.91322
-0.29659,-0.91203
-0.2986,-0.91084
-0.3006,-0.90964
-0.30261,-0.90843
-0.30461,-0.90721
-0.30661,-0.90599
-0.30862,-0.90476
-0.31062,-0.90351
-0.31263,-0.90227
-0.31463,-0.90101
-0.31663,-0.89974
-0.31864,-0.89847
-0.32064,-0.89719
-0.32265,-0.8959
-0.32465,-0.8946
-0.32665,-0.8933
-0.32866,-0.89198
-0.33066,-0.89066
-0.33267,-0.88933
-0.33467,-0.888
-0.33667,-0.88665
-0.33868,-0.8853
-0.34068,-0.88394
-0.34269,-0.88257
-0.34469,-0.88119
-0.34669,-0.8798
-0.3487,-0.87841
-0.3507,-0.87701
-0.35271,-0.8756
-0.35471,-0.87418
-0.35671,-0.87276
-0.35872,-0.87132
-0.36072,-0.86988
-0.36273,-0.86843
-0.36473,-0.86697
-0.36673,-0.86551
-0.36874,-0.86403
-0.37074,-0.86255
-0.37275,-0.86106
-0.37475,-0.85956
-0.37675,-0.85806
-0.37876,-0.85654
-0.38076,-0.85502
-0.38277,-0.85349
-0.38477,-0.85195
-0.38677,-0.85041
-0.38878,-0.84885
-0.39078,-0.84729
-0.39279,-0.84572
-0.39479,-0.84414
-0.39679,-0.84255
-0.3988,-0.84096
-0.4008,-0.83936
-0.40281,-0.83775
-0.40481,-0.83613
-0.40681,-0.8345
-0.40882,-0.83287
-0.41082,-0.83123
-0.41283,-0.82957
-0.41483,-0.82792
-0.41683,-0.82625
-0.41884,-0.82458
-0.42084,-0.82289
-0.42285,-0.8212
-0.42485,-0.8195
-0.42685,-0.8178
-0.42886,-0.81608
-0.43086,-0.81436
-0.43287,-0.81263
-0.43487,-0.81089
-0.43687,-0.80914
-0.43888,-0.80739
-0.44088,-0.80562
-0.44289,-0.80385
-0.44489,-0.80207
-0.44689,-0.80029
-0.4489,-0.79849
-0.4509,-0.79669
-0.45291,-0.79488
-0.45491,-0.79306
-0.45691,-0.79123
-0.45892,-0.78939
-0.46092,-0.78755
-0.46293,-0.7857
-0.46493,-0.78384
-0.46693,-0.78197
-0.46894,-0.7801
-0.47094,-0.77821
-0.47295,-0.77632
-0.47495,-0.77442
-0.47695,-0.77251
-0.47896,-0.7706
-0.48096,-0.76868
-0.48297,-0.76674
-0.48497,-0.7648
-0.48697,-0.76286
-0.48898,-0.7609
-0.49098,-0.75894
-0.49299,-0.75696
-0.49499,-0.75498
-0.49699,-0.753
-0.499,-0.751
-0.501,-0.749
-0.50301,-0.74698
-0.50501,-0.74496
-0.50701,-0.74294
-0.50902,-0.7409
-0.51102,-0.73886
-0.51303,-0.7368
-0.51503,-0.73474
-0.51703,-0.73268
-0.51904,-0.7306
-0.52104,-0.72852
-0.52305,-0.72642
-0.52505,-0.72432
-0.52705,-0.72221
-0.52906,-0.7201
-0.53106,-0.71797
-0.53307,-0.71584
-0.53507,-0.7137
-0.53707,-0.71155
-0.53908,-0.70939
-0.54108,-0.70723
-0.54309,-0.70506
-0.54509,-0.70288
-0.54709,-0.70069
-0.5491,-0.69849
-0.5511,-0.69629
-0.55311,-0.69407
-0.55511,-0.69185
-0.55711,-0.68962
-0.55912,-0.68739
-0.56112,-0.68514
-0.56313,-0.68289
-0.56513,-0.68063
-0.56713,-0.67836
-0.56914,-0.67608
-0.57114,-0.6738
-0.57315,-0.6715
-0.57515,-0.6692
-0.57715,-0.66689
-0.57916,-0.66458
-0.58116,-0.66225
-0.58317,-0.65992
-0.58517,-0.65758
-0.58717,-0.65523
-0.58918,-0.65287
-0.59118,-0.6505
-0.59319,-0.64813
-0.59519,-0.64575
-0.59719,-0.64336
-0.5992,-0.64096
-0.6012,-0.63856
-0.60321,-0.63614
-0.60521,-0.63372
-0.60721,-0.63129
-0.60922,-0.62885
-0.61122,-0.62641
-0.61323,-0.62395
-0.61523,-0.62149
-0.61723,-0.61902
-0.61924,-0.61654
-0.62124,-0.61406
