-0.28079,-0.92116
-0.28081,-0.92115
-0.28094,-0.92107
-0.281,-0.92104
-0.28126,-0.9209
-0.28136,-0.92083
-0.28175,-0.92062
-0.2819,-0.92053
-0.28241,-0.92025
-0.2826,-0.92014
-0.28324,-0.91978
-0.28347,-0.91965
-0.28424,-0.91921
-0.28451,-0.91905
-0.2854,-0.91854
-0.28571,-0.91837
-0.28674,-0.91778
-0.28709,-0.91758
-0.28824,-0.91692
-0.28863,-0.91669
-0.28991,-0.91595
-0.29033,-0.91571
-0.29175,-0.91488
-0.2922,-0.91462
-0.29375,-0.91371
-0.29423,-0.91343
-0.29592,-0.91243
-0.29643,-0.91213
-0.29824,-0.91105
-0.29878,-0.91073
-0.30073,-0.90956
-0.30129,-0.90922
-0.30337,-0.90796
-0.30396,-0.90761
-0.30618,-0.90626
-0.30678,-0.90589
-0.30914,-0.90443
-0.30975,-0.90405
-0.31225,-0.9025
-0.31288,-0.90211
-0.31551,-0.90045
-0.31615,-0.90005
-0.31893,-0.89828
-0.31957,-0.89787
-0.32249,-0.896
-0.32314,-0.89558
-0.3262,-0.89359
-0.32685,-0.89317
-0.33006,-0.89106
-0.3307,-0.89064
-0.33405,-0.88841
-0.33469,-0.88798
-0.33819,-0.88563
-0.33881,-0.88521
-0.34246,-0.88272
-0.34307,-0.88231
-0.34686,-0.87969
-0.34745,-0.87928
-0.3514,-0.87652
-0.35197,-0.87612
-0.35606,-0.87322
-0.3566,-0.87283
-0.36085,-0.86979
-0.36136,-0.86942
-0.36577,-0.86621
-0.36624,-0.86587
-0.3708,-0.86251
-0.37124,-0.86218
-0.37595,-0.85866
-0.37635,-0.85836
-0.38122,-0.85467
-0.38156,-0.85441
-0.38659,-0.85055
-0.38689,-0.85032
-0.39208,-0.84628
-0.39232,-0.84609
-0.39766,-0.84186
-0.39785,-0.84172
-0.40335,-0.83731
-0.40347,-0.83721
-0.40914,-0.8326
-0.40919,-0.83256
-0.41501,-0.82777
-0.41502,-0.82776
-0.4209,-0.82284
-0.421,-0.82276
-0.42689,-0.81777
-0.42706,-0.81762
-0.43295,-0.81256
-0.43321,-0.81233
-0.43909,-0.8072
-0.43943,-0.8069
-0.4453,-0.80171
-0.44574,-0.80132
-0.45159,-0.79607
-0.45211,-0.79559
-0.45794,-0.79029
-0.45856,-0.78972
-0.46435,-0.78438
-0.46508,-0.7837
-0.47082,-0.77833
-0.47165,-0.77754
-0.47735,-0.77214
-0.47829,-0.77124
-0.48393,-0.76581
-0.48499,-0.76479
-0.49056,-0.75935
-0.49173,-0.7582
-0.49724,-0.75275
-0.49852,-0.75147
-0.50396,-0.74603
-0.50536,-0.74461
-0.51071,-0.73917
-0.51224,-0.73761
-0.5175,-0.73219
-0.51916,-0.73047
-0.52433,-0.72508
-0.52611,-0.72321
-0.53118,-0.71785
-0.53309,-0.71581
-0.53805,-0.7105
-0.5401,-0.7083
-0.54495,-0.70303
-0.54713,-0.70065
-0.55186,-0.69545
-0.55418,-0.69289
-0.55879,-0.68776
-0.56124,-0.68501
-0.56573,-0.67995
-0.56832,-0.67701
-0.57267,-0.67205
-0.57541,-0.66891
-0.57962,-0.66404
-0.5825,-0.6607
-0.58657,-0.65594
-0.58959,-0.65238
-0.59352,-0.64774
-0.59668,-0.64397
-0.60046,-0.63945
-0.60377,-0.63546
-0.6074,-0.63107
-0.61085,-0.62687
-0.61432,-0.62262
-0.61791,-0.61818
-0.62122,-0.61408
